type,timestamp,wall_ts,wall_time_iso,angle,distance,snr_db,coherence,diameter_m,update_flag,error_plane_us,error_near_us,rho_hat,valid,loudness_db,loudness_rms,loudness_peak_abs,sound_pressure_level_dbfs,frame_rms,peak_abs
data,1.152,1776432468.9278235,2026-04-17T21:27:48.927+08:00,138.41395686214065,1.347353095529521,-58.223638019373645,7.144495098463272,0.12,1,145.79099822647194,220.1774007560472,1.2220508110395578,True,-39.744706827588175,0.010298279121052962,0.02609271193981126,-52.527545082902655,0.0023638654105908505,0.004638671875
data,1.1733333333333333,1776432468.9491067,2026-04-17T21:27:48.949+08:00,141.98259544428686,1.760466576451269,-56.26036132394053,6.7318018400046284,0.12,1,127.03693788824602,353.61492927345324,1.9848328496782384,True,-41.69650246033691,0.008225738083524494,0.018397322271633987,-54.645958995482815,0.0018522604354195187,0.00396728515625
data,1.1946666666666668,1776432468.9675546,2026-04-17T21:27:48.967+08:00,141.98259544428686,1.760466576451269,-60.82881129778847,6.437754959723213,0.12,0,242.86322159323478,227.35309463888512,3.3760660506940154,True,-40.1402429356601,0.009839835843379404,0.028464693336350724,-53.262710636046286,0.0021720232421743556,0.003997802734375
data,1.216,1776432468.986247,2026-04-17T21:27:48.986+08:00,156.45792829768118,1.730494233639056,-54.3014918095255,6.663477996457043,0.12,1,139.46225079631773,319.6183043270141,1.7604665764488316,True,-39.34622881043982,0.010781732671495861,0.022486474124248642,-52.05074923280709,0.0024972529702817882,0.00457763671875
data,1.2373333333333334,1776432469.0064094,2026-04-17T21:27:49.006+08:00,-168.724151986166,1.5675810391508427,-59.54329911517771,6.988574264908504,0.12,1,208.2273074524177,318.66516062559117,1.7304942336359985,True,-40.40890303223321,0.009540142206292184,0.026319747257466407,-53.426635920601356,0.0021314159135129135,0.004669189453125
data,1.2586666666666666,1776432469.027353,2026-04-17T21:27:49.027+08:00,167.17319997240793,1.4577205342865822,-56.49046863614047,7.295042339211508,0.12,1,174.43450082554142,375.30226971135346,1.5119726080325833,True,-40.09309800422223,0.009893389325083797,0.020133542147793802,-52.686503400131045,0.002320998340796014,0.004364013671875
data,1.28,1776432469.0474172,2026-04-17T21:27:49.047+08:00,163.13710967308566,1.497886934321235,-59.93703267116905,6.356762021591631,0.12,0,195.4309381030015,367.381981435698,2.3232969137822375,True,-42.43537068709187,0.007554947759385813,0.032008296746413395,-55.91356196229819,0.0016007440708906509,0.003570556640625
data,1.3013333333333332,1776432469.0762239,2026-04-17T21:27:49.076+08:00,102.78014138936226,1.1197232328219378,-59.768380259662806,7.21915007531618,0.12,1,217.224088883461,360.07302041324283,1.497886934317908,True,-43.131925431400774,0.006972744125017742,0.02331568738893184,-56.07225864520827,0.0015717630241292102,0.003814697265625
data,1.3226666666666667,1776432469.0952275,2026-04-17T21:27:49.095+08:00,143.1674855318688,0.9805900004303746,-57.68347870185693,6.971174926177228,0.12,1,143.77389828536556,342.5399589909556,1.1197232328206044,True,-39.66643241751423,0.010391503282300697,0.03848113849629223,-52.875764549478255,0.002270971962961496,0.004547119140625
data,1.344,1776432469.1195872,2026-04-17T21:27:49.119+08:00,145.8145845162668,1.363803892917103,-61.79164133511027,6.664489071714648,0.12,1,201.11972231787763,202.27904582854583,1.5709025375731094,True,-44.071287444404554,0.006258000993822848,0.026281902034057173,-57.11375794551179,0.0013941583452747128,0.00396728515625
data,1.3653333333333333,1776432469.142729,2026-04-17T21:27:49.142+08:00,118.41156022759327,1.4843816390267812,-60.099194406449385,7.073133116780276,0.12,1,184.20457901022743,301.03984700928333,1.6663460975163307,True,-40.54691450442572,0.009389755304692066,0.027408414735294942,-53.522692475573336,0.002107974612971404,0.0040283203125
data,1.3866666666666667,1776432469.1589053,2026-04-17T21:27:49.158+08:00,118.41156022759327,1.4843816390267812,-58.8596294922275,6.640164365705534,0.12,0,228.38845251363685,389.13921720586916,3.7267856705991584,True,-42.3433605666441,0.00763540313032179,0.028806823695454627,-55.27674333895628,0.001722514288195949,0.003326416015625
data,1.408,1776432469.1772666,2026-04-17T21:27:49.177+08:00,133.3390916461687,1.4710240012300766,-57.74119426026409,6.943062275908286,0.12,1,166.50183405613313,314.0608475936096,1.5049558968700194,True,-39.567309035843,0.010510770372368939,0.027287907815207887,-52.36022519103972,0.002409842950103873,0.004730224609375
data,1.4293333333333333,1776432469.198285,2026-04-17T21:27:49.198+08:00,126.52105021121554,1.4245208137390393,-58.21452778283992,6.631192673187407,0.12,1,153.35702792705516,320.7773289880091,1.4082252317863084,True,-40.90092615631682,0.009014750102863966,0.02890199728732699,-53.81347099794663,0.0020385738553733903,0.004058837890625
data,1.4506666666666668,1776432469.23534,2026-04-17T21:27:49.235+08:00,129.61539278926796,0.5570217235017174,-59.993424357172394,7.080457301024813,0.12,1,147.7556546250832,365.2830861945007,0.1,True,-40.39158906269052,0.009559177961520216,0.033919374245939465,-53.3794629932639,0.002143023089824011,0.0047607421875
data,1.472,1776432469.2483287,2026-04-17T21:27:49.248+08:00,128.45955335207537,0.9796175641150164,-59.219802173264206,6.430253561852037,0.12,1,135.3342205563023,305.85477429148307,1.2072453597642419,True,-41.2442088842261,0.008665418775332582,0.03986520439709118,-54.615392723677125,0.0018587901559620327,0.004150390625
data,1.4933333333333334,1776432469.2659826,2026-04-17T21:27:49.265+08:00,164.43976986344558,1.535272503031417,-57.79678224568077,6.368400716308207,0.12,1,209.72397081493563,287.57575324422885,1.9597630108813922,True,-42.047949169564504,0.007899553441963818,0.017595067485195737,-54.64268206291003,0.0018529593710401061,0.00372314453125
data,1.5146666666666666,1776432469.2869248,2026-04-17T21:27:49.286+08:00,164.43976986344558,1.535272503031417,-67.28882515306518,6.9850058352741335,0.12,0,186.35572666632987,275.89998642436984,3.079891575919719,True,-46.31619538806869,0.004832704388354161,0.02502989479757215,-60.21495963622891,0.0009755555818861789,0.0023193359375
data,1.536,1776432469.3083313,2026-04-17T21:27:49.308+08:00,163.59273752784577,1.6104005017997889,-62.05566816003098,6.988715611879578,0.12,0,221.48220033286282,336.5923854736059,2.490018657299382,True,-45.30073253407509,0.005432045178089277,0.014319561363287152,-57.978861965332584,0.0012619928714319136,0.002655029296875
data,1.5573333333333332,1776432469.327712,2026-04-17T21:27:49.327+08:00,160.0160797613617,1.6614396467479235,-58.318704463387576,6.813535807253279,0.12,0,245.60990013849243,317.89725241307394,2.559988867793698,True,-43.166758706803535,0.00694483712233893,0.016782976787106434,-55.87756855234481,0.0016073911482599214,0.0040283203125
data,1.5786666666666667,1776432469.3487878,2026-04-17T21:27:49.348+08:00,157.40312286090045,1.6827605443693314,-62.92778902652974,6.772496452795704,0.12,0,136.23399843601206,358.59065920687794,2.1337081602864303,True,-42.87226382459722,0.0071843388680115005,0.036445860927026674,-56.29442350496483,0.0015320707625731604,0.0030517578125
data,1.6,1776432469.3676775,2026-04-17T21:27:49.367+08:00,155.32216211728382,1.7053543985883706,-55.34479972832534,6.613083173126039,0.12,0,182.31207433770734,342.65337922775774,2.099058870767176,True,-40.1784730852731,0.009796621875907512,0.02025683365094313,-52.83208789744108,0.0022824202149526306,0.004150390625
data,1.6213333333333333,1776432469.401649,2026-04-17T21:27:49.401+08:00,87.19291282157394,1.068074147767713,-57.81646874587405,6.663122258203987,0.12,1,277.09729879769077,266.8346720215791,1.5553543985574363,True,-38.90601822550404,0.011342246687783348,0.030212173237739743,-51.84036783028611,0.0025584775381364434,0.0050048828125
data,1.6426666666666667,1776432469.4167588,2026-04-17T21:27:49.416+08:00,126.21297889822677,0.9435713204113448,-58.46812671868839,6.819309151480434,0.12,1,134.9134205231714,325.86814829359895,1.068074147766016,True,-39.47733254108329,0.010620216566894096,0.02714982875343914,-52.289459099609054,0.0024295567342109406,0.004486083984375
data,1.664,1776432469.4363647,2026-04-17T21:27:49.436+08:00,125.83490302853943,1.0392790043421567,-54.51133820471115,6.869366960854512,0.12,0,143.0209234544711,333.9861662758349,2.14135105328913,True,-38.32261673033025,0.012130233573126155,0.0329525725027848,-51.052788939860434,0.002801306009913393,0.00469970703125
data,1.6853333333333333,1776432469.4581435,2026-04-17T21:27:49.458+08:00,124.307937092565,1.487196680334842,-60.898159384807556,6.581422647869753,0.12,1,126.56757878860267,336.135241344805,1.7286461641402326,True,-38.96210321037791,0.01126924548450016,0.04625800839280915,-52.26345110747312,0.0024368424114081626,0.0048828125
data,1.7066666666666668,1776432469.4784594,2026-04-17T21:27:49.478+08:00,122.84383658986417,1.5991122605172332,-56.95330949129015,6.768073297429562,0.12,0,122.45035407933483,353.65204002775755,2.9245563416245717,True,-41.93453349443686,0.00800337792898806,0.01654112682522273,-54.866590465804556,0.001805803442927757,0.003753662109375
data,1.728,1776432469.4966671,2026-04-17T21:27:49.496+08:00,117.20773492429839,1.657717249444661,-59.09071992028992,6.771649515596023,0.12,1,147.5489427881484,340.7538444788676,1.6955465216680095,True,-40.22784836503423,0.009741090579697664,0.027600384400008796,-52.957307025272925,0.0022497520112213843,0.0050048828125
data,1.7493333333333334,1776432469.5154915,2026-04-17T21:27:49.515+08:00,140.02630281762015,1.5885537437386432,-55.912948785676875,6.821887175462956,0.12,1,131.2655274945593,374.4097667570518,1.6577172494427035,True,-40.8479562011904,0.009069893550101273,0.020213797803072732,-53.585959865357694,0.0020926760632695982,0.0045166015625
data,1.7706666666666666,1776432469.546481,2026-04-17T21:27:49.546+08:00,136.03686873927,1.6232062777346017,-56.594605150479886,6.589940257857766,0.12,0,145.64386398474105,384.1805762108021,2.4256215181228225,True,-39.420629907628765,0.010689773533232196,0.022417956963403277,-52.09297328040755,0.002485142725534368,0.005279541015625
data,1.792,1776432469.571931,2026-04-17T21:27:49.571+08:00,128.837933746496,1.4630758923073535,-55.97117280888923,7.048181521287641,0.12,1,151.54225601763522,213.41396159431505,1.388069927475897,True,-38.792138388967345,0.011491932873989622,0.0394984933149601,-51.60560517219487,0.0026285711767566463,0.005584716796875
data,1.8133333333333332,1776432469.5869336,2026-04-17T21:27:49.586+08:00,126.7637329600438,1.544898933825162,-55.5776769598897,6.619920111071637,0.12,0,160.86925522083672,295.44126465477166,2.570077398274992,True,-36.847252760174804,0.014375976758810671,0.044965974425123144,-49.65435403510919,0.003290654590971004,0.005615234375
data,1.8346666666666667,1776432469.6058402,2026-04-17T21:27:49.605+08:00,121.15344348630288,1.8354354571997826,-53.26964099569591,6.689651596152946,0.12,1,160.75713287920442,355.80552760466446,1.9975191405039943,True,-36.96772504263731,0.014177960036461712,0.03988436468992862,-49.762721286805316,0.0032498546357875744,0.006134033203125
data,1.856,1776432469.6303084,2026-04-17T21:27:49.630+08:00,121.0145058792678,1.6862357129911683,-56.49108620517144,7.156849734598607,0.12,0,245.006358613958,272.58153284595755,0.05907625283849403,True,-36.69752197086171,0.014625943838271522,0.05125380521235716,-49.68038927951569,0.0032808058904478443,0.00592041015625
