type,timestamp,wall_ts,wall_time_iso,angle,distance,snr_db,coherence,diameter_m,update_flag,error_plane_us,error_near_us,rho_hat,valid,loudness_db,loudness_rms,loudness_peak_abs,sound_pressure_level_db,frame_rms,peak_abs
data,5.696,1776433638.638951,2026-04-17T21:47:18.638+08:00,327.34423098310185,0.12854995683575227,-60.97337187393694,6.6081620169096436,0.24,0,452.37144634297573,537.7988955285284,0.08057544467281891,True,70.7285287269595,0.006877909103515632,0.023307295363312837,73.48544556250442,0.009447181818742031,0.00372314453125
data,5.717333333333333,1776433638.6592212,2026-04-17T21:47:18.659+08:00,342.4580459842542,0.30913742382947035,-56.60740044195691,6.3892582716788695,0.24,0,320.2859936548272,560.0907131668438,2.4673233771583503,True,73.2081839525823,0.009150381334282694,0.02650050862087658,74.99306157920427,0.011237845955056135,0.004730224609375
data,5.738666666666667,1776433638.6792922,2026-04-17T21:47:18.679+08:00,325.8454132304092,0.16506804504238845,-62.42479642586059,6.384451485901037,0.24,1,303.35350003947326,411.3946628899895,0.10575357476979495,True,73.18404406955216,0.00912498583881178,0.03486981585063461,76.18435987888385,0.012889853743765367,0.00543212890625
data,5.76,1776433638.6997569,2026-04-17T21:47:18.699+08:00,274.71407246196526,0.11145776105364413,-54.32907896214567,6.339348272396425,0.24,1,297.63412622404786,658.2845014511441,0.13481343208282043,True,74.615721328625,0.010760093919701057,0.02258858643513687,75.93500216454662,0.01252506833201054,0.005645751953125
data,5.781333333333333,1776433638.7291892,2026-04-17T21:47:18.729+08:00,296.739070016919,0.2165763594371063,-62.11361332342422,6.484285895550847,0.24,1,328.6409184042495,773.0688279307165,0.27846961520405245,True,73.88458387559034,0.009891432449118992,0.026478771159116017,75.84210326794592,0.012391821789049599,0.005096435546875
data,5.802666666666667,1776433638.755541,2026-04-17T21:47:18.755+08:00,329.1692940225469,0.12122405479423455,-60.75638997654182,6.645568522864534,0.24,1,400.3122093714261,578.2740266634496,0.10801406652119083,True,71.8175517297075,0.007796641803584562,0.022201862970440675,74.07659022619929,0.01011252264117406,0.00396728515625
data,5.824,1776433638.767471,2026-04-17T21:47:18.767+08:00,329.1692940225469,0.12122405479423455,-63.74482922659614,6.420486498192363,0.24,0,410.3888976316854,305.1238782801102,0.03850603338763463,True,69.8664518187521,0.00622805711424999,0.020789275962862036,72.44197268596538,0.008377773794894395,0.0035400390625
data,5.8453333333333335,1776433638.7909276,2026-04-17T21:47:18.790+08:00,330.714406472359,0.11485180441060777,-61.67634559303053,6.6674364680152,0.24,0,347.6562802039198,541.7177249970098,0.05642290482466284,True,70.43957334630142,0.006652864267016836,0.019757053332749987,72.95140073917047,0.008883825771348459,0.003814697265625
data,5.866666666666666,1776433638.807842,2026-04-17T21:47:18.807+08:00,48.8197883174372,0.06099755619457382,-59.012703234208104,6.3026750781672245,0.24,1,242.79365362210504,511.7169236357958,0.10118612637825135,True,71.38613723444314,0.007418854563008722,0.02324388238248334,74.34785254697499,0.01043332228693285,0.004180908203125
data,5.888,1776433638.8354955,2026-04-17T21:47:18.835+08:00,183.3271183345177,0.04822591568210027,-63.88341433646999,6.742093512551698,0.24,1,315.656750489126,456.2284016505018,0.1,True,69.9589213262359,0.006294714858495457,0.018951674926622857,72.81499009454214,0.008745396419986382,0.003448486328125
data,5.9093333333333335,1776433638.8484123,2026-04-17T21:47:18.848+08:00,183.3271183345177,0.04822591568210027,-62.229547511040806,7.135742042313834,0.24,0,458.9840681877852,474.75463240247683,0.023337521650865077,True,70.79220352576144,0.006928515166171336,0.018381359005141512,73.31892110785488,0.009267787152400751,0.003692626953125
data,5.930666666666666,1776433638.8854268,2026-04-17T21:47:18.885+08:00,183.3271183345177,0.04822591568210027,-56.96969513953438,6.8052145368262,0.24,0,332.57059621602514,560.403673469642,0.12000131319559403,True,73.29473336093116,0.009242014886308459,0.02844821625745015,74.80115353753374,0.010992277219669375,0.004302978515625
data,5.952,1776433638.897478,2026-04-17T21:47:18.897+08:00,183.3271183345177,0.04822591568210027,-60.21811813426018,6.782000211552621,0.24,0,308.9760720813221,385.7424602331447,0.03423924627667242,True,70.9115602678427,0.007024380183791086,0.024843535889205258,73.44051869438272,0.009398443401229584,0.004241943359375
data,5.973333333333334,1776433638.9246204,2026-04-17T21:47:18.924+08:00,274.2129047756565,0.07031277805502281,-62.01486393963802,6.439874014705414,0.24,1,321.7197656334638,482.8900192817957,0.11163639577996522,True,72.67684110746893,0.008607401292725626,0.023991802704424484,74.57111408003995,0.010704976041905817,0.004791259765625
data,5.994666666666666,1776433638.937724,2026-04-17T21:47:18.937+08:00,101.86987237791476,1.2647104992717813,-59.88564259649937,6.746822813620891,0.24,1,297.8269460246355,751.1516135746409,1.9832380197067292,True,71.17860736593306,0.007243698471880397,0.018113713258377385,73.56641592802401,0.009535660756142133,0.004364013671875
data,6.016,1776433638.9606903,2026-04-17T21:47:18.960+08:00,101.66433422050369,1.1605338603746538,-60.0894241336535,6.099883761647197,0.24,0,384.6712005564894,567.3989380980497,0.06419676774710038,True,73.80746313432445,0.009803996609307735,0.02161782899281584,75.24658432251732,0.011570688763621037,0.004913330078125
data,6.037333333333334,1776433638.9814014,2026-04-17T21:47:18.981+08:00,105.75846425866598,0.49547833335418145,-53.490677859720904,6.4919307966289646,0.24,1,283.6614083295772,550.8773149836655,0.14595242896001426,True,75.45505101827099,0.011851751764300115,0.029880030324249955,76.76412651563793,0.013779590816873095,0.006072998046875
data,6.058666666666666,1776433638.9995375,2026-04-17T21:47:18.999+08:00,105.75846425866598,0.49547833335418145,-60.60927707349978,6.393708856432087,0.24,0,333.60538752086796,493.3148439227738,3.500058846093623,True,75.24598325698994,0.011569888097045197,0.03900531449507557,77.65662323862377,0.015270777788443652,0.005462646484375
data,6.08,1776433639.0198398,2026-04-17T21:47:19.019+08:00,105.75846425866598,0.49547833335418145,-52.70701086076842,6.585345331161383,0.24,0,426.3104962647101,681.4467013782797,3.6545144970517858,True,75.81622103389343,0.012354951570057403,0.02744447264234482,77.12043096833608,0.014356598139994436,0.006256103515625
data,6.101333333333334,1776433639.051297,2026-04-17T21:47:19.051+08:00,105.59529641412661,0.46265151233278556,-54.306708715750545,6.601685683474141,0.24,0,203.782493062237,411.01601687335966,0.086698257105055,True,79.65528344541286,0.019221805035277283,0.04970589799228413,81.03786400167724,0.02253840588970102,0.0074462890625
data,6.1226666666666665,1776433639.0691645,2026-04-17T21:47:19.069+08:00,105.59529641412661,0.46265151233278556,-51.354166636898825,6.630594268501358,0.24,0,454.1002727753781,356.0144410351411,0.03602998582464163,True,77.28979886296307,0.014639287461646557,0.03441987013238077,78.15216712691276,0.01616733182362353,0.0074462890625
data,6.144,1776433639.0891619,2026-04-17T21:47:19.089+08:00,80.407050208231,0.2776950960639021,-56.68334385114271,6.784437020937039,0.24,0,366.52459203102853,620.3258381787546,2.632886059785148,True,77.82522776165831,0.015570099350539785,0.045457525685140124,79.62280164568668,0.01915005730722962,0.006744384765625
data,6.165333333333334,1776433639.1079726,2026-04-17T21:47:19.107+08:00,123.7296860002719,0.07563132279392491,-53.060615515701464,6.5471051789607415,0.24,1,319.19339818328285,513.1263933109572,0.10287131273567947,True,75.23397167853179,0.01155389934089181,0.026081014636629353,76.336055429777,0.01311694710283165,0.00592041015625
data,6.1866666666666665,1776433639.12696,2026-04-17T21:47:19.126+08:00,123.7296860002719,0.07563132279392491,-56.961498083865905,7.35650217315676,0.24,0,283.37692331364264,411.7783666703107,0.03902662138436479,True,77.5658352266967,0.0151119934611873,0.0315512532735399,78.69272619472265,0.017205460678298864,0.006622314453125
data,6.208,1776433639.1474328,2026-04-17T21:47:19.147+08:00,128.62924161675983,0.06552456140042165,-54.06922249278374,7.101647430725767,0.24,0,408.57304810964047,516.1298164029984,0.08818712673860263,True,74.93585927156074,0.011164080496899993,0.024103070901085242,76.16596867566291,0.012862590085654746,0.0054931640625
data,6.229333333333333,1776433639.175364,2026-04-17T21:47:19.175+08:00,242.08376048544437,0.11011707605425859,-56.740905287030905,6.564847241855256,0.24,1,283.0117284720236,665.4771964861184,0.18628748684711124,True,74.07540175477838,0.010111139061315035,0.023523247240301866,76.15995337527559,0.012853685349246191,0.0054931640625
data,6.250666666666667,1776433639.1974192,2026-04-17T21:47:19.197+08:00,185.10094462711461,0.24892329804768565,-54.99279712666141,6.639007326078924,0.24,1,326.73547530822873,456.2366202204944,0.35415749221601084,True,75.95359741222964,0.012551911435667727,0.03026916726432417,77.31903215632926,0.014688640559031293,0.0062255859375
data,6.272,1776433639.2204814,2026-04-17T21:47:19.220+08:00,193.0659032570314,0.16777431550647967,-57.09370860005464,6.816662686474036,0.24,1,381.86925854713917,478.4006497634994,0.12674001465385595,True,73.7165095049853,0.009701870444639807,0.024330852653122195,75.2421519454522,0.011564785790589336,0.005279541015625
data,6.293333333333333,1776433639.2388294,2026-04-17T21:47:19.238+08:00,316.7053727348725,0.7001864574964816,-61.30517979909253,6.621860909164556,0.24,1,296.2779897010207,499.3215406927968,1.1297614738646247,True,70.78956547326479,0.006926411177732936,0.017843140387508227,73.12845219881024,0.00906677013859006,0.003662109375
data,6.314666666666667,1776433639.2621002,2026-04-17T21:47:19.262+08:00,316.29114495450426,0.6456490000477987,-61.262592807317105,7.248294648247492,0.24,0,421.82598333805197,496.9276786410412,0.061136849610558736,True,71.17022202166919,0.007236708791167715,0.017601298582831312,73.70972123806294,0.009694291122269275,0.00457763671875
data,6.336,1776433639.2793338,2026-04-17T21:47:19.279+08:00,331.0096356791934,0.4077816148749022,-57.58220153735064,6.6607090250689955,0.24,0,182.2955283643331,708.5146872072683,2.811049008446045,True,71.46363596974096,0.00748534452346791,0.02338895851243946,73.7349663789308,0.009722508121763798,0.004852294921875
data,6.357333333333333,1776433639.2981458,2026-04-17T21:47:19.298+08:00,331.0096356791934,0.4077816148749022,-61.49029860898242,6.664959739799824,0.24,0,317.2941108970239,359.8627724505015,0.04075690305312468,True,72.68884429181571,0.008619304235190299,0.024533476592552277,75.06980822322745,0.01133758110392194,0.004638671875
data,6.378666666666667,1776433639.3220913,2026-04-17T21:47:19.322+08:00,304.1039763685344,0.08353983099935064,-61.17199434671767,6.52555503794601,0.24,1,541.4655007183328,548.0307577649334,0.11999998467750399,True,69.66365203379297,0.006084327705279362,0.017123616341394574,72.54291426639857,0.008475702588984845,0.0037841796875
data,6.4,1776433639.3395693,2026-04-17T21:47:19.339+08:00,305.07106717025135,0.08434737372140613,-65.28578345468199,6.43237669003052,0.24,0,297.77814816916214,576.8799389468633,0.0951625871963104,True,69.87123945424177,0.006231490946330271,0.01980780657222294,73.09587878750511,0.009032832043590393,0.003387451171875
data,6.421333333333333,1776433639.3703847,2026-04-17T21:47:19.370+08:00,306.74689020132814,0.08430051199456519,-61.470901770563096,6.61892098032833,0.24,0,426.86913490318926,432.48162139793186,0.08882772568102539,True,70.63342618270578,0.006803013061667544,0.0201378303011936,73.12445954425696,0.009062603361932941,0.0050048828125
data,6.442666666666667,1776433639.3930063,2026-04-17T21:47:19.393+08:00,307.19182117978096,0.08404238347444477,-63.66507228157537,6.468730554237165,0.24,0,538.7642447697385,624.9863802680691,0.08145178405257263,True,67.90303948038218,0.0049680043756789,0.013424212963844304,71.70122719678474,0.007692922468304213,0.002716064453125
data,6.464,1776433639.4098577,2026-04-17T21:47:19.409+08:00,302.7869274710577,0.08040469320285257,-62.111733823393564,6.600258609940278,0.24,0,346.34925729240507,642.2599806167391,0.08500737459818397,True,70.28850822023807,0.006538157928024866,0.020916505491331054,73.11310575934051,0.00905076489364857,0.0042724609375
data,6.485333333333333,1776433639.4283252,2026-04-17T21:47:19.428+08:00,302.1883826209279,0.07869214802665293,-66.59174239459739,6.956893021106174,0.24,0,322.1373428498307,428.86396704003306,0.05983316397308792,True,67.7056401928971,0.004856372657958781,0.018033337741895448,71.38434053528613,0.0074173201121034114,0.003173828125
data,6.506666666666667,1776433639.4491649,2026-04-17T21:47:19.449+08:00,302.1883826209279,0.07869214802665293,-59.324921924084805,7.142139438230084,0.24,0,272.2320756326199,389.4548847912953,0.041477453296883265,True,70.34247553047408,0.006578907378281723,0.016916981314094685,73.33257120717576,0.009282363168948395,0.00372314453125
data,6.528,1776433639.468626,2026-04-17T21:47:19.468+08:00,297.2912478031982,0.07301649532588325,-61.838465001282316,6.512909475949639,0.24,0,376.83625001168724,563.4324636931966,0.07804004977211824,True,69.25125599409913,0.00580220134470033,0.01644170421533589,72.23197615287015,0.008177655353551666,0.0035400390625
data,6.549333333333333,1776433639.4899323,2026-04-17T21:47:19.489+08:00,297.2912478031982,0.07301649532588325,-58.871732296906586,6.872738901382856,0.24,0,382.99142278722485,488.8489431322913,0.04465075489058683,True,72.12515252615881,0.00807769818142233,0.019359640301430576,74.1257562675832,0.010169926379124828,0.004547119140625
data,6.570666666666667,1776433639.5196793,2026-04-17T21:47:19.519+08:00,297.2912478031982,0.07301649532588325,-58.636307043272346,7.233826971272416,0.24,0,395.9044800196862,350.0647013886493,0.03817220013944285,True,71.24102834643519,0.007295942674160936,0.023359379131082422,73.60873040957179,0.00958222835022985,0.00439453125
data,6.592,1776433639.5387487,2026-04-17T21:47:19.538+08:00,294.6719146403009,0.07343707219937591,-62.781488831224685,6.986336806842513,0.24,0,382.33386057800374,571.1015972479122,0.08796269899773734,True,70.16566995779944,0.006446344241210355,0.01754277058762257,73.17302315595515,0.009113415129153677,0.003570556640625
data,6.613333333333333,1776433639.5577867,2026-04-17T21:47:19.557+08:00,290.9801475064759,0.06780506210188464,-58.7037133575454,6.871108319567762,0.24,0,289.6802115696175,482.9387176134288,0.05458864651192323,True,72.16023697075057,0.008110391975819666,0.01933285941616341,74.2684315578877,0.010338358156558257,0.00390625
data,6.634666666666667,1776433639.5779154,2026-04-17T21:47:19.577+08:00,270.29795102316126,0.2893632731415622,-63.10072608205745,6.640923718627667,0.24,0,244.43645416764838,740.4633579096778,2.9006384410006545,True,70.13823922703665,0.0064260182854363815,0.024379970207159953,73.3162428886356,0.009264929950616835,0.003631591796875
data,6.656,1776433639.607535,2026-04-17T21:47:19.607+08:00,90.16613732238383,0.2893632731415622,-61.64958054797004,6.585784198730491,0.24,1,445.359239961683,651.7604980794822,0.17224999745560898,True,69.99748399287299,0.00632272357684552,0.01511280702867746,72.69337283962048,0.008623799239149082,0.003204345703125
data,6.677333333333333,1776433639.6208894,2026-04-17T21:47:19.620+08:00,89.35967242206578,0.267790276530217,-65.29615918183194,6.755950719016344,0.24,0,517.5616865136797,596.2856151600331,0.05094045779808027,True,69.53513091238504,0.005994963472640386,0.018059212256992196,72.29180518259007,0.00823417807191776,0.003326416015625
data,6.698666666666667,1776433639.6394172,2026-04-17T21:47:19.639+08:00,32.11547152903242,0.19970390626937823,-61.32464252951925,6.264567086621997,0.24,1,309.0985993453066,876.4078673248108,0.2593194836278418,True,70.34280532113311,0.00657915717461583,0.016748534920359694,73.36386365875352,0.009315864833370144,0.004180908203125
data,6.72,1776433639.6595492,2026-04-17T21:47:19.659+08:00,31.915220537121314,0.14508144849861213,-55.979224635214536,6.704271706385148,0.24,1,498.0730713422015,549.8589923198906,0.11567062319160294,True,76.03003234456357,0.012662854388135279,0.026204325840987287,77.22808804061422,0.014535648009519071,0.0057373046875
data,6.741333333333333,1776433639.6888506,2026-04-17T21:47:19.688+08:00,31.474276239690454,0.1262040039043625,-60.66118332641806,6.460262846957477,0.24,0,367.262699945418,617.790149519481,0.0917401971208358,True,69.7596125194304,0.00615191918409705,0.01597198529675628,72.64327263629794,0.008574200353863585,0.003631591796875
data,6.762666666666667,1776433639.7094047,2026-04-17T21:47:19.709+08:00,97.74760727634936,0.09282020824955897,-58.662868388686476,6.503930808327166,0.24,1,431.96825126517246,659.6284412887491,0.13115092286165936,True,73.1177311697848,0.009055585891009696,0.024423484442528773,74.85998662545865,0.011066985143347079,0.004852294921875
data,6.784,1776433639.7290533,2026-04-17T21:47:19.729+08:00,97.74760727634936,0.09282020824955897,-55.15312841443667,6.97128767818495,0.24,0,455.67924294153806,654.0064779773463,4.012470207096173,True,73.28774195032133,0.009234578834747651,0.02373137788472989,74.60939788272017,0.01075226327559495,0.00518798828125
data,6.8053333333333335,1776433639.7481227,2026-04-17T21:47:19.748+08:00,97.74760727634936,0.09282020824955897,-60.417635345257644,6.48308860398058,0.24,0,227.07078892897945,613.1193913828154,3.102834700722732,True,72.25468139017141,0.008199060011700786,0.020457310473068147,74.48815162765368,0.01060321522993591,0.0042724609375
data,6.826666666666667,1776433639.7697103,2026-04-17T21:47:19.769+08:00,97.74760727634936,0.09282020824955897,-57.44361666068421,6.9476128290088806,0.24,0,570.5039077234281,550.2884954402047,0.03571433530415067,True,72.4056324866157,0.008342795918384553,0.02180128922825446,74.50347103956437,0.010621932754225051,0.00439453125
data,6.848,1776433639.7875984,2026-04-17T21:47:19.787+08:00,100.42432770065363,0.0856451068606404,-64.30058521926144,6.624294601983463,0.24,0,443.0714279602216,590.5626810700636,0.05003450257547084,True,70.82662548337868,0.006956027172559465,0.01959263262132166,73.36483465302972,0.009316906310689432,0.00433349609375
data,6.8693333333333335,1776433639.8102338,2026-04-17T21:47:19.810+08:00,309.44494606845717,0.1852921786529857,-61.6979418299774,6.494361971085018,0.24,1,425.51830270893817,645.4509081589479,0.3261595221055651,True,71.18654450076544,0.00725032076284411,0.03397985361774574,74.51467283386022,0.010635640211751684,0.00396728515625
data,6.890666666666666,1776433639.8393137,2026-04-17T21:47:19.839+08:00,351.0165239499079,0.14770947390136097,-56.90888283691646,6.510088240610735,0.24,1,285.4223552670171,608.4217314376309,0.16634491636539575,True,73.26052570081652,0.009205688615659166,0.02433425351640718,75.2037828383258,0.01151381209695319,0.00482177734375
data,6.912,1776433639.8675947,2026-04-17T21:47:19.867+08:00,356.2856815130579,0.12461340643219339,-62.40475493523662,5.8655261609066365,0.24,1,419.9966433979107,605.4243431810886,0.11274999529342601,True,70.62501435361935,0.006796427889119028,0.01916174002926871,73.33468643760682,0.009284623930802913,0.00457763671875
data,6.933333333333334,1776433639.879093,2026-04-17T21:47:19.879+08:00,356.2856815130579,0.12461340643219339,-61.47494797093869,6.685678359853576,0.24,0,427.41849148171747,538.264671911396,0.021159184942173604,True,69.60930337300758,0.006046376189227491,0.018859089499305065,72.8785770714542,0.008809653948209206,0.003631591796875
data,6.954666666666666,1776433639.8986378,2026-04-17T21:47:19.898+08:00,311.82838305450764,0.14996987433906356,-56.546536300771855,6.620571059915727,0.24,1,346.9191267490518,571.326954706454,0.18877235430984415,True,75.1758872385324,0.01147689365784233,0.02651913909940455,76.54469742695511,0.013435841348381133,0.006103515625
data,6.976,1776433639.91996,2026-04-17T21:47:19.919+08:00,313.6490802274326,0.13450056469912097,-63.54319203972878,6.710161802185924,0.24,0,473.964481525233,591.0784453281586,0.06936120226691801,True,69.84844225690867,0.0062151570680601,0.02402694826187988,73.60545754622531,0.009578618424536105,0.003662109375
data,6.997333333333334,1776433639.9444234,2026-04-17T21:47:19.944+08:00,321.85072824810277,0.11124586758496613,-57.382077517367506,6.965469382958483,0.24,1,320.33958459753023,527.9727492142307,0.1,True,73.65819893833381,0.009636957475082421,0.023822851954925978,75.0354138269062,0.011292775306091392,0.004791259765625
data,7.018666666666666,1776433639.9595761,2026-04-17T21:47:19.959+08:00,321.85072824810277,0.11124586758496613,-64.57095254664934,6.435848638736898,0.24,0,436.45124385799915,552.2715264719046,0.027358829395985697,True,68.48528603757238,0.0053124431741098455,0.01706951110413151,72.40131033804437,0.008338645527933397,0.0037841796875
data,7.04,1776433639.9784966,2026-04-17T21:47:19.978+08:00,318.7415687602752,0.09770572565046762,-59.085861438727534,6.731085917467985,0.24,0,457.7247643784353,516.2639273664068,0.08924437793818872,True,72.38092688608222,0.0083190999078409,0.01942007325405265,74.32110249096979,0.010401240065508653,0.0045166015625
data,7.061333333333334,1776433640.008912,2026-04-17T21:47:20.008+08:00,277.24660061363335,0.11411799212131118,-56.24346551400433,6.950110711746851,0.24,1,262.61661437590436,749.0599862164601,0.14055096550360643,True,72.75555812955578,0.00868576154255464,0.02337769835748646,74.8289561204866,0.011027518668997115,0.00482177734375
data,7.082666666666666,1776433640.0272768,2026-04-17T21:47:20.027+08:00,277.24660061363335,0.11411799212131118,-59.295760506835016,6.504174135799882,0.24,0,469.59840952941676,598.7027605956316,0.02076019879784485,True,70.73506565673645,0.006883087310165708,0.01928791362962018,72.93730136671884,0.008869416796870262,0.004241943359375
data,7.104,1776433640.050783,2026-04-17T21:47:20.050+08:00,279.28407109287775,0.10123241854785789,-56.45947926709994,6.865084199341252,0.24,0,466.9977321723061,556.1282049319606,0.0656066854924033,True,74.05701660155883,0.010089759761275633,0.024147816707501393,75.59150588782052,0.012039412370962801,0.005706787109375
data,7.125333333333334,1776433640.0715494,2026-04-17T21:47:20.071+08:00,23.71723172351932,0.05773982070293371,-55.94372055900837,6.571107769091364,0.24,1,463.5415469138516,603.7810914415135,0.11522142351498726,True,73.65373521016586,0.009632006260072625,0.02547899612738843,75.84655432724026,0.01239817357000889,0.005279541015625
data,7.1466666666666665,1776433640.0898697,2026-04-17T21:47:20.089+08:00,22.65166282756084,0.045405872549661795,-58.59861062014979,6.661352505215936,0.24,0,523.3290190144551,526.2188139566985,0.0971080103668897,True,74.2070960494693,0.010265610878073287,0.03434737740588435,76.11775434196564,0.01279138918437749,0.00543212890625
data,7.168,1776433640.1083488,2026-04-17T21:47:20.108+08:00,30.95116859800237,0.042746131026493175,-60.65747524672335,6.8428670146718815,0.24,0,292.9966320528477,386.3707203425983,0.07740753672566637,True,70.02784950580423,0.006344866240791229,0.020084786807232656,73.29262045301846,0.009239766970173209,0.004180908203125
data,7.189333333333333,1776433640.1278584,2026-04-17T21:47:20.127+08:00,63.48633278328293,0.08949200530807988,-56.90843064768646,6.739807533158039,0.24,1,389.4216052030495,255.7406831371242,0.11892118388666392,True,75.60449479047567,0.01205742960866012,0.02789082341834338,76.93946939962467,0.014060587443537916,0.006072998046875
data,7.210666666666667,1776433640.1625519,2026-04-17T21:47:20.162+08:00,63.48633278328293,0.08949200530807988,-66.18975144416774,6.815289034064362,0.24,0,320.31463140486005,595.496213465268,3.347491959058757,True,69.36184145546433,0.005876545031118973,0.01807179906856428,73.07097095041871,0.009006966411410045,0.003814697265625
data,7.232,1776433640.181221,2026-04-17T21:47:20.181+08:00,65.52830764596939,0.0762830537442938,-64.1554794068021,6.706085412259968,0.24,0,481.32596960568577,553.3965492488388,0.08345470672473403,True,69.69955257835987,0.006109527508499144,0.021751471852016882,73.52113210557985,0.009486076025283657,0.003204345703125
data,7.253333333333333,1776433640.2075703,2026-04-17T21:47:20.207+08:00,49.25241906341711,0.1262637485071381,-64.07764512627209,6.229445829673287,0.24,1,479.3220923307298,514.5144759329203,0.15524999813730622,True,69.26378874605969,0.005810579304832641,0.01829577518841019,73.33777058045182,0.009287921254631088,0.0037841796875
data,7.274666666666667,1776433640.2230623,2026-04-17T21:47:20.223+08:00,143.48712147785022,0.06200739756793846,-58.50123030125432,6.5715358600164535,0.24,1,301.8548164319613,616.4093697782179,0.12116368861133757,True,72.4401191673789,0.008375986217182042,0.023983927435256562,74.75568384000498,0.010934884185596846,0.004425048828125
data,7.296,1776433640.238502,2026-04-17T21:47:20.238+08:00,139.6094661421044,0.05530870021027848,-60.647787136557795,6.642798967764081,0.24,0,414.33486872343445,593.6658735082169,0.052242167610470826,True,71.30688455343714,0.007351470576208122,0.022271951807310154,74.0800896798283,0.010116597691085517,0.00433349609375
data,7.317333333333333,1776433640.2579045,2026-04-17T21:47:20.257+08:00,71.56413484801533,0.10834070274857817,-57.12141161524626,6.761580545229635,0.24,1,443.1895883942565,688.8275151901832,0.157977013165924,True,72.76387220127603,0.008694079471959085,0.023469467252788048,75.44506667495321,0.011838136121135188,0.005096435546875
data,7.338666666666667,1776433640.2853763,2026-04-17T21:47:20.285+08:00,146.437751906007,0.9436899026035717,-59.67831797885974,6.788803520782372,0.24,1,245.16701162747538,771.2444443004837,1.4377109475722842,True,73.93458867033313,0.009948541803569614,0.02612455558562736,76.59703064067031,0.013517037781647935,0.004974365234375
data,7.36,1776433640.3013632,2026-04-17T21:47:20.301+08:00,146.437751906007,0.9436899026035717,-59.197527236538406,6.7471827905842305,0.24,0,333.82743868166096,411.43763996626296,0.027410196129977103,True,71.7127541728426,0.007703138462697735,0.022132489713695573,74.89172369436984,0.011107496380223281,0.004730224609375
data,7.381333333333333,1776433640.3293653,2026-04-17T21:47:20.329+08:00,146.437751906007,0.9436899026035717,-57.16654686381879,6.439871870213404,0.24,0,438.39086995441295,553.6303564085317,3.124562584239795,True,74.01189581810756,0.010037482163931103,0.026673588919616874,76.39045831223928,0.01319936113312101,0.00555419921875
data,7.402666666666667,1776433640.3475306,2026-04-17T21:47:20.347+08:00,132.85361128590102,0.911457185812962,-60.64071538212875,7.737254424413983,0.24,0,344.9815937620788,283.93159335799726,2.685157776615474,True,72.10155340821183,0.00805578127559825,0.020948139745705287,75.16706214563789,0.01146523875312076,0.004974365234375
data,7.424,1776433640.3700876,2026-04-17T21:47:20.370+08:00,132.85361128590102,0.911457185812962,-56.274482430879964,6.733932606549285,0.24,0,305.34507938658805,284.25906604638107,0.028463455022823,True,73.50536181573571,0.00946886852554066,0.02703181840740153,76.29050552032544,0.013048340213592202,0.005767822265625
data,7.445333333333333,1776433640.3875864,2026-04-17T21:47:20.387+08:00,132.85361128590102,0.911457185812962,-57.614329112691955,6.294574337529556,0.24,0,374.2979735770459,542.5241982856277,3.2345414352082065,True,74.22929406283815,0.010291879643857756,0.026312621817919726,77.53091071315748,0.015051352650958052,0.00543212890625
data,7.466666666666667,1776433640.4102309,2026-04-17T21:47:20.410+08:00,132.85361128590102,0.911457185812962,-56.36250566269888,6.843821195985583,0.24,0,515.268782445128,584.5069468061133,0.024815841264506713,True,73.28442575390952,0.0092310538265688,0.023558071904977794,76.92648659091213,0.0140395867669323,0.00634765625
data,7.488,1776433640.427992,2026-04-17T21:47:20.427+08:00,133.16305376241542,0.8395853074069329,-59.54209040745981,6.480951387565235,0.24,0,316.8896074756686,372.2246096358998,0.05813072226134537,True,75.70890493355814,0.01220324252207187,0.036624193942413764,78.35817276964184,0.016555360195358745,0.006744384765625
data,7.509333333333333,1776433640.451497,2026-04-17T21:47:20.451+08:00,133.14043086096774,0.7778341002220311,-54.97257811862837,6.340786284619039,0.24,0,435.19948066553826,440.366458996536,0.06780323075686967,True,75.60362260255553,0.012056218930547386,0.0352329708884406,78.51679007922608,0.016860463122109925,0.007293701171875
data,7.530666666666667,1776433640.4780118,2026-04-17T21:47:20.478+08:00,133.14043086096774,0.7778341002220311,-59.07137237625561,6.931833486576205,0.24,0,363.2632302820692,286.67110017453723,4.082953269428176,True,73.21464086238771,0.009157186066494672,0.03108091523641269,77.05684251963083,0.014251878841110507,0.005706787109375
data,7.552,1776433640.4971507,2026-04-17T21:47:20.497+08:00,133.14043086096774,0.7778341002220311,-57.90717815469095,6.635845633613137,0.24,0,216.80656805158694,494.8557337687636,4.2419829130386955,True,75.07598806501179,0.011345650442932965,0.03955058398817228,77.98020731518028,0.015850404923227937,0.007843017578125
data,7.573333333333333,1776433640.519856,2026-04-17T21:47:20.519+08:00,133.51742543143473,0.7189152874422627,-59.59593599202509,6.930369815132467,0.24,0,327.110780042447,595.6829156652677,0.07204074143878504,True,71.07457844100907,0.007157459803899558,0.02228469341266491,75.99890277963944,0.012617552912361857,0.00579833984375
data,7.594666666666667,1776433640.544928,2026-04-17T21:47:20.544+08:00,149.26895971257682,0.29661490981481037,-61.50742599321234,6.559945620723567,0.24,1,453.6634698580117,473.73383071352544,0.13438312505044112,True,71.06217423575808,0.007147245624383987,0.020163339774885096,76.03678866168754,0.012672708018139401,0.005401611328125
